clean_text,sentiment_num
terbaikkkkkkkkk sukses yaaa,1
barang sesuai deskripsipenjual responsif bangetharga flash sale maknyusnunggu rantai ahhehehthanks gansukses,1
layan responsifbarang kualitas bagus,1
bagus sesuai deskripsi gambar proses kirim jg cpt trims,1
bagus suka fungsi insyaallah ori,1
mantap produk sesuai gambar terima kasih,1
barang original,1
seller top ragu beli toko layan bagus thank you,1
produk ori sesuai deskripsi amp fungsi dengat respon amp kirim jual cepat kemas rapi amp aman,1
sdh terima terima kasih gan,1
barang yg terima beda dgn yg pesan bikin kecewa pdhl nomor seri yg pesan beda dgn yg terima dr case beda case yg pesan warna gold yg terima case silver smua strap warna beda amp kait beda yg pesan kait bahan webbing stainless warna gold yg terima strap trnyta bahan webbing amp warna hitam pdhl harga lumayan haduuhh payahh,-1
ptoduk suda tali jam pendek ya tangan ngga nyampe,0
produk asli garansi resmi packing bagus rapi proses kirim yg krg sesuai dgn paket ongkir yg ambil hr kirim utk paket yes,1
barang terima sesuai gambar,1
fast respon barang oke thanks,1
barang bagus sesuai deskripsi,1
pesan balas cepat kirim cepat paket bungkus aman rapi,1
biar gambar yg bicara,1
jual responsif tanggap bagus kerja kayak pns hehe barang yg kirim darat selamat baguss otw cek originalitas harga toko fossil harga luxo udah gabisa bilang hehe btw gw gatau claim garansi mesti gimana proses yaa harap jam nya awet ajah dah,1
jam terima kondisi terima kasih,1
mantap kali ganteng abang makenya seller jg responsive mantap,1
produk bagus kirim cepat order senin selasa udah langsung,1
daa bessss olshop kirim gada gojek gojekin fast respon terima keluh dri konsumen barang muluss trima kasihhh,1
barang ok packing ok,1
jual responya cepat cepat product ajib,1
i like it thankyu kak,1
produk jam bagus banget moga kuat awet sip box jam nya standart kalah merek lux,1
barang terima jam bagus banget suka kirim cepat packingnya jamin cuman orinya mesin gak cuman strap kulit liat kulit palsu mudah ori garansi,1
produk ori kirim cepat rapi recommended sellers,1
josss mantap,1
ori siiiiiiipp,1
bagi strapcada lecet dikit,0
pesan sdh sampe kualitas barang ok moga awet,1
barang ssai pesan respon cepat,1
terima kasih barang selamat mudah awet,1
bagus kirim cepat,1
barang selamat walafiat gan,1
bagus aja diskon,1
barang bagusorifast respon,1
mantaappsss cepat kirim barang nya,1
produk sesuai deskripsi kirim cepat barang ori,1
mantabbb barang darat dengat selamat oke abisss nuhun gan,1
barang sip amp mantap respon cepat terima kasih,1
barang udah terima selasa malam order minggu sore barang ori tali jam asli kulit mdhan awet mksh,1
barang terima terima kasih bos,1
baguuuusss,1
bagus barang flash sale thankyou,1
suka bangeett jam tangan nya,1
fast respon barang kecewa next order hehehe,1
terima kasih barang terima,1
kerenn beudz sesuai gambar mntp,1
ok sesuai tawar,1
produk bagus kirim cepat saran jam cowok baik kasih kotak warna gelapnetral dapet kotak warna shocking pink kado,1
produk sesuai harap fungsi merk beli detail buku pandu,1
thanks gan so far puas produk,1
biar bintang yg bicara,1
kualitas bagus packing rapi layan cepat,1
kirim lambatslow respon puasbarang china kartu garansi,-1
fast respone tp kirim nya lambatbarang bagus moga original ya karna ga bs ecek asli gakdan buku garansi gabung buku manual nya bahasa nya bahasa gak mengertikalau original langgan karna harga nya saing yg laintq,1
produk ori habis scan barcode fast respond admin nya sgt bantu,1
puas happy banget aseli sesuai pokok recommend banget ga pikir kali order,1
barang sesuai harga murah kirim cepat thanks,1
lihat website resmi fossil seri fs banderol nila so this is best value for money im so excited with this gorgeous product thanks luxolite,1
recommended harga murah kualitas joss jam udah tangan ane selamat,1
mantab bro ampe blum setting chrononya bri settingannya bro tks,1
respon cepat barang bagusss,1
produk ori lengkap dgn box tag warranty card packing rapi,1
produk sesuai deskripsi,1
produk sesuai deskripsi sukaaaa,1
nice quality as described,1
kirim cepat barang sesuai orisinil thanks,1
barang sesuai deskripsi,1
pesan kemarin seller mantap tks bantu,1
muas thank you,1
barang yg terima bagus sesuai pesan beli nambahin biaya asuransi tp jnenya trnyata biaya asuransi coret mmg garansi toko ya,0
pesan muas seller responsif kirim cepat packing aman mantapp,1
bagussssspacking rapiampkirimnya cepet,1
keren atas ekspetasi,1
as describes thanks,1
kirim cepat respon cepat barang muas,1
barang original mantab,1
baguss sempet bingung ngatur jarum jam tp buku tunjuk packing rapat,1
biar bintang yg bicara yatq,1
puas harga kualitas,1
manstabh biar bintang bicara,1
packing kualitas produk oke next time pengin order dsini,1
mantap moga awet beli,1
mantab anjg keren bet lahh,1
bagus jam terima kasih btw garansi,1
thank u terima moga ori ya,1
super fast process from seller great product,1
barang sesuai gambar,1
thank you responnya cepet banget baca review yg blg ga ori ga ngerti sih ga orinya mana hehe udah liat original jamin dapet garansi tokopedia ga jadiin authorized kalo barang engga original,1
bagus cepqt packing aman,1
sesuai gambar disc real emang jd murah tunggu dics lbh murah lg repeat order,1
sesuai pesan bagus kirim nya cepat,1
barang bagus scr design warna tp date nya otomatis y kali pakai sy manual date hr trus jalan lg normal date nya gak jalan otomatis asli kerja nya mmg spt or bgmn warna biru nya sdh pudar sisi sy pakai minggu cepat skl beli jam tgn rb pudar th stlh pakai tolong bs biar bintang nnt bs bicara utk claim garansi toko krn harga jam mahal shrsnya sesuai dgn kualitas thank,-1
barang sesuai deskripsi kirim cepat recomended seller sukses lapakny gan,1
packing bagus jam aman lindung full wrap unit barang original asuransi bayar biaya asuransi,1
packing rapi fast respon barang sesuai deakripsi,1
produk terima barang asli original kirim cepat packing kuat terima kasih,1
barang selamat sesuai deskripsi kirim cepat,1
layan bagus respon cepat mudah mudah awet barang moga original sy ciri ciri barang original,1
udah terima sukaaa,1
produk packaging kirim cepat tks,1
barang sesuai deskripsi fast respons seller,1
langsung urban icon store senayan city cek originalitas potongin rantai hasil jam original dipotonginnya gratis mantap,1
barang yg terima sesuai pesan,1
thanks gan barang bagus kirim cepat mantap,1
promo luxolite keren abis tunggu promo,1
terimakasih barang proses cepat,1
sesuai pesan terima kasih,1
thanks jam uda sesuai terang baran ori,1
produk jamin layan,1
terima kasih insyaallah ori tengkyu diskon yaa,1
produk sesuai paket rapi remommended,1
bagus packing cepat tks,1
produk mantab respon seller kirim cepat terima kasih,1
produk ok bgt dpt case asli kartu garansi msh bungkus rapi,1
barang sesuai packing rapi,1
kondisi amp bungkus rapih amp aman,1
barang ok sesuai gambar packing rapi,1
mantab gan kado cewe ane murmer,1
sip pokokkkkeeee matur nuwun sanget,1
produk cantik harga amp diskon lumayan,1
sesuai gambar kirim cepat instan,1
kirim respon jual ngga direspon,0
packing rapi tag amp buku lengkap stempel garansi,1
barang bagus kirim cepat packing mantap,1
jam nya packing,1
trims,1
label jam tangan asli produk original kw ya mohon konfirmasi,0
jam tangan cantik original packing aman lengkap case tag harga buku garansi yg cap harga flash sale tq dr jne jne yes seller kirim sabtu senin blm dtg tp nanti bayar lihat jam,1
jam fungsi kartu garansi,1
barang sesuai kirim cepat thx,1
barang asli tp jam nya suka error tanggal ubah trs angka jam nya jg ubah trs,0
kecewa batal beli salah kirim tunggu retur barang stok kosong respon jual penyelesain retur barang lambat,-1
good looking watch affordable price,1
barang nya terima packing rapi barang bagus moga awet,1
jam nya sdh moga awet,1
packing moga tahan,1
produk ori lengkap dgn box tag warranty card packing rapi,1
produk kriginal responsif,1
sesuai deskripsipacking rapi,1
tiga kali beli dsini cm yg kaleng penyok dikit,1
barang original kirim cepat recommend seller,1
respons sih oke sayang kirim tgl sya sdh chat setting jam tanggal tgl sampe lihat tanggal jam nya tgl payah dah ajar setting tanggal deh pke buku pandu,0
warna strap nya pudar gambar produk diberika lebih bagusbagus,0
produk original realpict lengkap buku garansi cap toko packing bagus kirim cepat muas trusted seller,1
sekian kali beli muas produk original sesuai deskripsi,1
sesuai foto bagus,1
barang tangan menit pesan masuk best service,1
bagus,1
barang bagus pokok nya,1
bagus jam nya sesuai gambar asli in shaa allah jamin,1
respon cepat barang sesuai deskripsi,1
barang mantap respon klw chat jg cepat buku ptunjuk bahasa indonesia nya jg next ane order lg dsni kado ultah nyokap gan,1
jam nya rusakterkadang jalan terkadang mati sendiritolong bantu jam tsb tukar krn sesuai harap,1
mantap barang muas,1
kirim cepat barang ori sesuai deskripsi,1
muas hasil yaaa respon jual lamban but thats all worth it ama kualitas barang,1
good price for flash sale fast response,1
mantap gan barang bagus fast respon sallernya lanjut gan,1
puas leathernya kusam kerut,0
produk sesuai perkiraanpengirimannya cepatwell recomended,1
mantaapp laaah,1
mantap udah barangnyaa thankyou yaaa,1
adminnya sibuk banget garagara flash deal layan barang ori kasih bubble wrap kondisi barang aman seringsering ya diskon murah,1
barang sesuai pesan,1
good quality and original,1
jam idam luxolite kasih diskon flash sale oke barang ori fungsi moga awet jam nya,1
terima kasih produk sesuai deskripsi,1
service cepat best deal btw kaca cembung jd sip barang thanks,1
oke,1
udah rusak abis baterai baterai full pas cek toko jam udah bongkar karet yg lepas,-1
terima kasihbarang bagus,1
packing rapi oke barang oke sayang datang dekat lebaran overload overall ok thx u,1
barang bagus respon jual recommend banget deh nih,1
barang ori,1
barang tangan order packingnya rapi lengkap lengkap kotak manual book amp garansi jam tangan kualitas bagus bintang order mudah via whatsapp chat via tokopedia tanggap,1
kualitas ajib ragu pas order gak ditanggepin admin sibuk kali yah harga miring banget banding tetangga belah harah mall sukses service langgan tingkat,1
original,1
kalo bicara kualits emng bagus kalo layan muas respon customernya lelet,1
mantaaaap pengirimana cepat barang sesuai dgn gambar,1
sip paket rapi cepat,1
terima kasih barang,1
barang sesuai gambar deskripsioverall okepackaging rapi,1
sukak jam nya packing rapi respon cepat,1
mantap packing aman produk sesuai,1
layan jam lohh the best deh,1
barang bagus kirim cepat respon jual cepat terimakasih gan,1
bagus jam cocok kasual kirim gojek tangerang jam nyampe,1
sesuai dg tawar txs,1
makasih yaaaa udah pake instant courier cpt banget original garansi klaim fossil gimana ya,1
topmarkotop josmarkojos,1
barang bagus,1
barang ori kirim sesuai cashback terima kasih luxolite,1
barang bagus kirim cepat rekom seller,1
mantappp barang ori packing aman kirim cepat sekaliiii,1
packaging bagus barang jaga respon cepat rekomendasi,1
jam bagus simpel tp elegan suka model kirim cepat,1
cakep sesuai pesan rekomen bangetss,1
persis dgn foto skripsi packingnya jg rapi barang orirecommended,1
sukaaaa barang bagussss jual ramah kirim cpt good job tahan,1
barang sesuai deskripsi,1
chrono aktif jam packing dapet box fossil nya layan cepat percaya,1
barangny smpai sesuai dgn pesan terima kasih,1
barang mantap betulpacking rapi delivery uncomplicated,1
barang bagus seller responsif kirim cepat makas ya,1
barang ori persis yg store fossil recommended bgt beli klo fossilnya langsung ga diskon mantabbb,1
kirim cepat rapi barang terima kualitas barang bagus sesuai,1
mantaapp packing rapiiiihhh jam sesuai pesan recommended,1
good quality original fashionable garansi,1
top sesuai deskripsi thx seller,1
produk keren kotak lucu respond oenjual super cepat beli malem kirim besok tuju wkwk mantap pokoknyaaa,1
respon packing sgt kecewa tnyt mesin china jepangjdi percaya ori,-1
ukur warna sesuai pesan harga murah banding saller yg produk original moga awet,1
mantap bagus banget kado jd neng bgt yg dikasiin baca pacar hehehe makasih ya,1
kirim respon seller cepat packing bubble wrap thanks,1
mantan bro barang cepat raya,1
barang nya ok respon cepat packing rapi aman thx bgt,1
produk sesuai kulit asli sayang ngga garansi,1
jam bagus packing rapih gak cacat cma pengirimana aja tpi puas dgn barang,1
produk bagusrespon cptrecommended seller,1
good productcakep sesuai gambar,1
barang sesuai fungsi dgn good seller,1
kirim cepat produk mantabs,1
oooooooooooookkkkkkkkkkkkk,1
barang cepat bgt kirim jam bagus fungsi dapet flash sale ribu d,1
produk sesuai deskripsi,1
produk sesuai gambar respon proses cepat,1
barang sesuai deskripsi kirim cepat jumat pesan minggu,1
produk bagus sesuai deskripsi kirim cepat packing rapi sayang box jam rusak jam kenapanapa jam suara jarum detik emang berisik ya terima kasih,1
mudah awet overall satisfied,1
barang sesuai bgt dgn gbr,1
jual responsif tangan barang kondisi bagus,1
respon kirim packing aman rapi kualitas mantaff plus bonus bca flazz,1
ukur amp warna sesuai foto jam fungsi dg paket kemas rapi dg bubble wrap recommended,1
fast response packing double buble warp sayang aja ga ekspedisi jampt,1
sesuai deskripsi bagus lekas recommended seller,1
respon jual cepet hubung luar kota jd blm cek produk,1
terima kasih ae nya sampaiaku suka,1
nd purchase great as always great product fast delivery great packaging highly recommended,1
kualitas barang ok moga awet gak salah pilih toko,1
cepet bgt sampenyaabagussukakori lagimakasiii ya,1
produk ori sesuai gambar thanks gan kirim cepat biasaaa,1
original productrespon cepat,1
barang sesuai foto fungsi recommended,1
barang bagus orisemoga awet pakai,1
respon cepat barang selamat packaging lap jamin aman recommended seller,1
excellent thank you,1
barang terima dgn mantappppp,1
barang bagus packing rapi cepat respon,1
barang terima,1
siiiiiiiip hebat kirim barang cepat,1
kualitas produk bagus mulus barang ori packing rapi kirim cepat lumayan dpt hrga flash sale,1
alhamdulillah selamatproduk istimewa packing mantab kirim super sukses mulia yah gan,1
barang dterima kayak warna tali jam nya orange merah jam nya oke,1
great seller original product fast responses,1
sesuai deskripsi fast respon kirim cepat,1
layan super cepat barang sesuai spesifikasi terimakasih ro,1
barang sesuai pesan terima kasih,1
barang sesuai proses cepat,1
barang terima moga awet terima kasih kak,1
mantap kak produk sesuai deskripsi pas dapet harga flash sale,1
barang bagus harga saing kirim cepat terima kasih,1
kualitas casio ragu,1
barang mantap sesuai dgn foto deskripsi smga sukses sll gan bintang,1
produk sesuai foto deskripsi produk produk kirim paket yg rapi cacat senang belanja toko recommended,1
paket terima sesuai dng mesan thanks,1
kaya jam anak anak pas dr build nya jelek masak casio rbuan kaya oh iya garansi casio indonesia terang kasih tau barang resmi indo,-1
respon cepat,1
barang ori respon cepat thankyou,1
respon cepat euyy transfer semalem sore udah sampe barang original makasih yaa,1
barang darat trimakasih,1
barang sesuai respon cepat kirim cepat layan,1
jam terima bagussss,1
barang joooooos beli toko,1
keren mantul dtggu promo slnjtnya thx,1
thx gan jam nya sampe,1
sesuai pesan jam nya oke bagus good quality,1
product bagus sesuai harap,1
thanks produk bagus,1
cek asli tidak moga awet kakek nenek,1
mantaaaappp cepat,1
packing bagus ori sip pas tangan sy cb bintang susul,1
sesuai deskripsi moga barang awet,1
